32.70505659484853,140,0,XM
0,0,0,OY
-11.469624951364336,179.99999999999997,0,GI
11.469624951364349,180,0,QU
-22.492949287972568,-160.00000000000003,0,GH
-77.56429515669194,179.99999999999997,0,EU
-85.44459258668755,120,0,CI
-85.44459258668755,-80,0,BV
-49.88876303236152,-100.00000000000006,0,Fb
67.44237810333283,-80,0,SV
84.42893127178179,179.99999999999994,0,TO
81.67153816651363,179.99999999999997,0,TK
83.1877023714706,-40.000000000000036,0,bD
74.81716117480471,119.99999999999997,0,ZA
77.56429515669195,19.99999999999999,0,aX
41.870676400014105,40,0,PZ
-49.88876303236152,60,0,OK
-78.36652525170464,-13.333333333333325,1,CZ3
-84.79037346855579,120,1,CI8
-85.12842640497867,180,1,DO0
-74.81716117480471,-173.33333333333331,1,EX2
-78.36652525170464,173.33333333333337,1,LK1
-49.88876303236154,60,1,OK4
-15.214003464478495,-173.33333333333331,1,GI3
-15.214003464478495,173.33333333333337,1,Mc1
3.846110061441703,180,1,QU0
15.214003464478509,-173.33333333333331,1,QU7
-15.214003464478495,-160,1,GH8
-7.674947601297844,0,1,OY0
-52.30522167274754,-93.33333333333326,1,Fb3
32.70505659484853,140,1,XM4
35.884127591325736,40,1,PZ0
71.48066686818822,-86.66666666666666,1,SW6
65.9192675132544,-73.33333333333333,1,SV3
75.79318460548843,20.000000000000018,1,aX0
79.11767176735405,20.000000000000018,1,aX8
81.67153816651366,-33.33333333333335,1,aZ2
84.42893127178182,180,1,TO4
83.1877023714706,173.33333333333337,1,aB6
81.09508214542126,173.33333333333337,1,aA1
81.09508214542126,-173.33333333333334,1,TK3
74.81716117480471,120.00000000000001,1,ZA4
3.8461100614416903,-60,1,PA0
-84.79037346855579,-80.00000000000003,1,BV8
-85.12842640497867,131.1111111111111,2,CI76
-85.01824615280158,111.11111111111113,2,CI55
-85.01824615280158,-177.7777777777778,2,DO07
-85.01824615280158,177.77777777777774,2,KE05
-79.11767176735403,-175.55555555555554,2,EU06
-78.62242518007724,175.55555555555554,2,LK13
-26.00162686336427,-157.7777777777778,2,GH32
-48.20715710294776,51.1111111111111,2,OK51
-10.209543472783297,-177.77777777777777,2,GI47
-8.944451331547656,175.55555555555554,2,Mc53
6.401642087003743,180,2,QU08
6.401642087003718,-166.66666666666666,2,OC58
20.10241692335465,173.33333333333334,2,XL60
35.884127591325765,137.77777777777777,2,XM56
22.492949287972593,128.88888888888889,2,PS62
43.75284033840225,142.22222222222223,2,XX03
40.9081556333403,46.66666666666667,2,PZ38
35.884127591325736,40,2,PZ04
40.9081556333403,33.33333333333333,2,PZ18
-12.72410877326099,0,2,OU88
2.5651438499496004,-4.444444444444445,2,OY53
3.846110061441703,-60,2,PA04
-51.51375829311735,-104.44444444444443,2,Fb17
-52.30522167274754,-93.33333333333337,2,Fb34
-44.672411393419424,-95.5555555555556,2,Fb86
-16.44831186596187,-166.66666666666666,2,GH58
81.48362471150257,-164.44444444444446,2,TK63
83.77015010087217,-177.7777777777778,2,TO07
84.42893127178182,175.55555555555554,2,aE42
80.47907085748827,175.55555555555554,2,aA02
82.55108111056764,-35.555555555555536,2,bD31
84.67256857383902,-51.11111111111112,2,bE73
85.0182461528016,88.88888888888887,2,bb33
85.12842640497868,179.99999999999994,2,TO84
84.55210762141155,-177.7777777777778,2,TO47
83.03381226166323,171.11111111111111,2,aB61
73.41342238844585,120.00000000000003,2,ZA08
78.62242518007724,11.111111111111107,2,aX55
75.79318460548843,19.99999999999999,2,aX04
76.40945269309518,33.33333333333335,2,YF58
66.43743994246994,-80,2,SV40
48.20715710294777,-108.88888888888889,2,RX15
-24.842889690285062,0,2,OU40
-85.12842640497867,-82.22222222222224,2,BV56
-85.055246359875,128.14814814814815,3,CI771
-85.09197243860311,179.25925925925932,3,KE045
-85.01824615280158,179.25925925925924,3,KE056
-84.9809697867981,-177.03703703703704,3,DO077
-84.9434152165899,-71.11111111111111,3,BV778
-85.055246359875,-82.22222222222224,3,BV568
-78.53774837153644,-11.851851851851855,3,CZ335
-76.60898893146053,175.55555555555554,3,LK570
-75.58174046495694,-175.55555555555554,3,EU868
-49.33454485016383,64.44444444444446,3,OK468
-0.4276628949350651,0.7407407407407408,3,OY443
-10.209543472783297,0,3,OY004
-47.344970082046466,-109.62962962962962,3,Fb526
-15.626274156012219,-166.66666666666666,3,GH588
-12.306605159163768,180,3,GI440
-11.469624951364336,-172.59259259259258,3,GI622
6.826461637179052,-173.33333333333334,3,QU340
3.8461100614416903,177.037037037037,3,XK026
33.77808654808929,137.77777777777777,3,XM454
22.492949287972593,128.88888888888889,3,PS624
44.36748324231291,142.22222222222223,3,XX038
40.25857226491307,135.55555555555557,3,XU630
38.940540734971115,45.18518518518519,3,PZ342
45.87616409528786,33.33333333333332,3,PZ580
7.674947601297857,4.444444444444445,3,OY864
-3.419303491595713,-7.4074074074074066,3,OY145
2.5651438499496133,-59.25925925925927,3,PA032
27.90753234300438,-115.55555555555554,3,OI758
67.7682415504757,-84.44444444444446,3,SV428
67.11199113847319,-74.07407407407408,3,SV385
77.09532905324006,23.70370370370368,3,aX355
78.53774837153645,17.777777777777768,3,aX568
83.62936132439059,-33.33333333333335,3,bD744
83.53374630039932,-49.629629629629626,3,bD515
85.05524635987501,89.62962962962966,3,bb337
84.98096978679811,180,3,TO808
84.51135351620655,175.55555555555554,3,aE428
84.55210762141155,-177.7777777777778,3,TO474
83.72356825638371,-177.03703703703698,3,TO073
83.28841126938276,173.33333333333334,3,aB648
70.50590211456444,97.77777777777777,3,YG168
-85.06751874496823,-76.54320987654322,4,BV7511
-85.03061013890785,-75.80246913580245,4,BV7541
-85.055246359875,178.02469135802468,4,KE0532
-84.88020043270879,-177.53086419753086,4,DO3203
-77.6255431823326,-170.61728395061726,4,EU6235
-78.3377438281995,171.60493827160496,4,LK1425
-47.92134973633546,64.69135802469134,4,OK7172
-78.92765772010968,-16.790123456790113,4,CZ0737
-55.251983655277314,-104.44444444444443,4,Fb0200
-45.07649961065172,-95.55555555555554,4,Fb8608
-23.149924898842006,-160.24691358024694,4,GH4405
-11.190070126580682,170.12345679012347,4,Mc2651
-1.4254091619935396,-177.28395061728392,4,OC2121
17.946266278655543,-172.8395061728395,4,QU7871
11.050191029226413,174.32098765432102,4,XK4212
-50.70830056151141,63.20987654320988,4,OK4362
-10.34981081126957,5.185185185185185,4,OX2538
3.7038637783779045,-0.4938271604938276,4,OY5663
-0.14255547494137086,-60.49382716049383,4,OG6663
35.420785913410434,44.938271604938265,4,PZ0631
