33.35137950146622,135.6104480957031,0,XM
-1.150500622870068,-9.233301904296898,0,OY
-2.7315738409448347,178.9405262207031,0,GI
4.6451064186120155,-174.81923940429692,0,QU
-23.490737690233317,-158.29580190429692,0,GH
-76.24971820610453,176.3916980957031,0,EU
-85.25233946359653,108.89169809570309,0,CI
-84.8900362156735,-83.7645519042969,0,BV
-47.22500123755036,-102.0458019042969,0,Fb
66.684617798596,-87.9833019042969,0,SV
84.64823341488797,-177.9833019042969,0,TO
82.27244849463305,172.87607309570308,0,TK
82.99315605554614,-35.952051904296894,0,bD
76.61704901633043,112.40732309570309,0,ZA
75.07094913292545,24.516698095703102,0,aX
42.35263222764025,30.141698095703102,0,PZ
-46.7453426931156,61.7823230957031,0,OK
-78.40414562396407,-16.967676904296898,1,CZ3
-84.73838712095338,119.53125,1,CI8
-85.01376874698711,177.0948230957031,1,DO0
-75.40885422846453,-175.78125,1,EX2
-77.91566898632583,175.78125,1,LK1
-51.39920565355377,59.0625,1,OK4
-12.476571162995887,-175.87392690429692,1,GI3
-15.28418511407642,174.375,1,Mc1
7.092954137951323,178.5010730957031,1,QU0
15.361236013307861,-177.28017690429692,1,QU7
-16.63619187839765,-161.71875,1,GH8
-7.01366792756663,-1.40625,1,OY0
-51.618016548773696,-97.03125,1,Fb3
31.95216223802497,140.625,1,XM4
38.88480596176492,39.2823230957031,1,PZ0
70.61261423801925,-87.1875,1,SW6
65.94647177615738,-77.34375,1,SV3
76.51681887717322,18.28125,1,aX0
79.44701237483491,18.188573095703102,1,aX8
82.12933120948381,-33.842676904296894,1,aZ2
84.26717240431665,178.59375,1,TO4
83.52016238353204,174.375,1,aB6
81.30832090051811,172.96875,1,aA1
81.09321385260837,-171.5625,1,TK3
74.4021625984244,119.53125,1,ZA4
0.07989077839459471,-61.967676904296894,1,PA0
-84.54136107313407,-77.34375,1,BV8
-85.05112877980659,130.78125,2,CI76
-85.04423207151001,111.00107309570309,2,CI55
-84.94383661482844,-178.505859375,2,DO07
-84.92125351985577,177.5342762207031,2,KE05
-79.23718500609334,-174.7265625,2,EU06
-78.61424480931518,174.2823230957031,2,LK13
-27.059125784374054,-157.5,2,GH32
-47.989921667414166,52.03125,2,OK51
-11.178401873711772,-178.59375,2,GI47
-8.328127830560586,175.6885730957031,2,Mc53
7.092954137951794,179.9073230957031,2,QU08
6.918485343601025,-165.50283315429692,2,OC58
19.476950206488414,173.408203125,2,XL60
35.239085491966435,137.0166980957031,2,XM56
22.34267675373961,128.5791980957031,2,PS62
42.87010132809042,142.6416980957031,2,XX03
40.97989806962013,45.703125,2,PZ38
36.03133177633187,38.671875,2,PZ04
40.97989806962013,33.046875,2,PZ18
-12.133085454027368,-0.09267690429689779,2,OU88
3.5134210456400443,-4.921875,2,OY53
4.214943141390651,-59.765625,2,PA04
-51.618016548773696,-105.46875,2,Fb17
-51.618016548773696,-93.515625,2,Fb34
-44.28239868260753,-95.7176769042969,2,Fb86
-17.30868788677002,-167.34375,2,GH58
81.5816722445285,-165.3270519042969,2,TK63
83.72428346705478,-177.9833019042969,2,TO07
84.44784177073191,176.39169809570308,2,aE42
80.4157074446218,175.78125,2,aA02
82.45925547160363,-35.952051904296894,2,bD31
84.64823341488803,-51.420801904296894,2,bE73
85.03524922742024,90.0831043457031,2,bb33
85.0511287798066,179.912109375,2,TO84
84.5162211763226,-177.275390625,2,TO47
83.163581025311,171.826171875,2,aB61
73.52839948765174,119.1796875,2,ZA08
78.56048828398782,10.8984375,2,aX55
75.84516854027044,21.09375,2,aX04
76.59669080369527,33.3936512207031,2,YF58
